year,,2022,2022,2022,2022,2022,2022,2022
month,,2,3,4,5,6,7,8
fips,county_name,,,,,,,
27001,Aitkin,38.68523011194463,40.454439253622105,31.699319993242877,27.76070190784517,26.29087693330902,24.36735995954828,22.151080866812116
27003,Anoka,22.428474305538458,24.644967283094285,15.08711254849776,15.882568795434555,14.718324331940998,12.592202883834425,12.529646445795303
27005,Becker,32.81811049614603,36.81373796699364,29.58441052965282,24.967974365139124,22.399805427018574,20.8886643211909,16.936090476456435
27007,Beltrami,32.94324318176496,37.53288684812759,37.45741904163499,25.828939578570147,24.577380814306373,24.20854330218344,22.429830642277874
27009,Benton,38.216738982043076,37.16811605831699,25.575595091225427,26.473831480366265,24.008813023356577,21.11180098373617,18.974359668165945
27011,Big Stone,33.80148787362935,33.31091146919951,26.529065069769967,30.104044783803467,24.237818368222026,19.895327763085362,17.46481259614922
27013,Blue Earth,34.18171183321008,33.71408238953547,30.204611112819933,31.952038304524436,28.72860763818533,24.58772985837305,23.889631120307023
27015,Brown,32.17392336669626,30.26489636173072,27.99425436910615,30.34957663374463,25.92752275514011,21.720634952647956,20.640437887208606
27017,Carlton,38.82930239597876,40.2093182691031,30.557825626224133,25.829651291359923,24.208179708826467,22.37346984132431,21.60339397221958
27019,Carver,41.41650334696751,37.93791819409975,28.164871274106478,29.36954248213981,26.39952179870218,22.054449081759596,22.173134298495146
27021,Cass,35.65446641249771,38.36607244113591,31.381063410561858,24.40624650749626,23.08771116919957,22.326721143784,20.358293405592168
27023,Chippewa,39.08804038007372,36.428579623686105,30.766609883989116,32.00113715773818,26.56282205215723,22.652190816772908,20.566892434457053
27025,Chisago,33.689574729786976,34.481731639043765,23.711754663284157,24.197035046946784,22.100370325510752,18.7315929770012,17.273538633342298
27027,Clay,34.03385174106974,35.75955322769697,28.226007185524104,28.024861442015133,24.488719384115477,21.794464264511962,18.534899765496164
27029,Clearwater,33.007386737325014,37.482037359633715,35.80625877281373,25.860400030574187,24.14268160798341,22.532104448242315,19.763512282774965
27031,Cook,38.84759213789692,41.05472067148735,42.38022220355191,27.826680750112626,25.16993756555561,26.707928477131208,24.857929207954747
27033,Cottonwood,28.70688675714288,27.978972058952067,28.589644452284315,29.47093621706208,25.03197143065626,21.112754930979058,20.54915091047365
27035,Crow Wing,35.53617411014916,37.716672273346404,27.031844071829298,23.85673676222771,22.242253206880413,20.848443320730134,18.26266307210579
27037,Dakota,42.07745523019245,40.1319611345873,30.334505749492912,31.137258790398345,29.131596629932265,26.27437796607413,26.156523996579228
27039,Dodge,40.24188499345257,39.02625954520597,30.74407270317078,31.270665418420542,30.439388683548362,27.7948489682056,27.60417625502341
27041,Douglas,37.290161109824936,38.6076909069851,27.336545374565404,27.03196636488691,23.684020262867328,20.67386486903749,16.349813895606626
27043,Faribault,36.831989091639656,33.53300149368611,29.954826094302366,31.674054821022853,29.65346069397246,25.529523614648525,25.24981025878955
27045,Fillmore,41.915367549434045,38.61916258402407,31.754336373680882,32.85039150054439,31.76402830825325,29.41139589072526,28.91033389948579
27047,Freeborn,37.493691754348106,33.97879338980259,27.95327427674908,29.681868241224144,28.672533298779946,25.454721914230785,26.01141677388189
27049,Goodhue,42.40490101551739,40.46830572419797,31.144062350995313,31.059691802670507,29.29549044215516,26.097236247424302,26.250810959626026
27051,Grant,38.41815269858075,39.862080916760135,29.644296285653514,30.841302418729168,26.188003035216997,22.728872487159922,18.688957673745524
27053,Hennepin,39.285412272080166,37.45258104978813,27.41677623310938,29.039088189141665,27.403541497418768,25.241665816379413,25.16787526854056
27055,Houston,43.17813773137611,39.07715020928017,31.803378096932406,32.42494836143155,30.377505124837644,28.009671180639153,27.50583457979853
27057,Hubbard,35.89408333486952,39.07191066484454,34.556671700749206,24.90007803511565,23.457758022338133,22.547207480312416,20.274590204050295
27059,Isanti,25.05624964720959,27.005731517015732,17.077938286899855,17.617321260591496,16.244965656483842,13.437686632958753,12.467674298294366
27061,Itasca,36.10260980691669,39.16975506151203,35.535584949095266,26.59474835549504,25.377244100797373,25.134730513948043,24.014286352046817
27063,Jackson,26.198664880103255,26.76217957187606,27.676129635390147,28.40814506240665,24.757627583488677,20.453775514629836,20.7962243602242
27065,Kanabec,37.78002969292704,38.71965186372449,26.785072160281292,26.746482184213196,24.82012392563932,22.025135112366566,19.668520705212106
27067,Kandiyohi,36.99046759878383,36.22588671326389,28.37398250035208,29.81662508004672,25.45552522446483,21.470950203529625,19.57447797659637
27069,Kittson,31.57543756001383,36.84370760655944,32.99076592228548,26.974468086796836,24.278343903543025,22.194148135447996,20.33361502150595
27071,Koochiching,35.82777478396265,40.12843172660013,42.277285546733836,31.508389882578893,30.273157681822404,29.814481410595114,28.487119755980427
27073,Lac qui Parle,32.168116092386406,30.031049852854423,26.07907832092552,29.70933589101276,23.304883525999266,19.311681957015626,17.47783182038358
27075,Lake,39.40083721167658,41.445321412296614,38.98080754949025,27.190406311422425,25.70884035651562,26.61447677874129,25.13942151213932
27077,Lake of the Woods,28.159946682144355,34.45140226055456,37.17512727172853,23.983601071180022,22.669304558094538,22.807433463720027,21.39416288570307
27079,Le Sueur,37.838037839464555,37.27203524021855,30.083219314915112,31.240047249480632,28.151392354190723,24.3666477024951,24.045688317133603
27081,Lincoln,24.498626176239398,26.40170692770236,23.921786199647812,27.090291085958185,20.569975303150713,17.205938484977672,14.83364480589347
27083,Lyon,31.11116831575652,29.29727379984557,28.220089666803243,30.438969661006947,24.59066727975674,21.14459003649563,19.52236510352886
27085,McLeod,38.963202860755565,37.20038047657606,30.26605725764737,34.03662306653321,28.096556808284305,23.245830552862433,23.854534220857364
27087,Mahnomen,34.301558767926736,37.509740333508134,31.971670261486743,26.579259297301082,24.044273286838397,21.934345795931314,18.940827923643223
27089,Marshall,34.434239832565936,38.69453028498934,33.92754697425624,28.502346700236366,25.80429269682159,24.12871421318776,21.804973445018316
27091,Martin,29.540609771427196,28.31729112692963,27.01308018265745,28.99297833516842,27.02530963318243,22.434529961247595,22.028557091014985
27093,Meeker,36.90479175521447,36.610220549234135,27.452558543758105,28.766888585442715,25.083201878315183,20.748806724377218,18.993173973875138
27095,Mille Lacs,37.367257951719886,38.23362520759767,26.96946590130284,27.046631503801674,25.28642105312978,23.046376206033724,20.78728437000016
27097,Morrison,38.85198990068992,39.752065260865464,26.83667512763707,26.066651547157225,23.80873439112467,21.556530263522557,18.5554622313898
27099,Mower,40.75915138663199,38.09748474964614,30.827917065918882,33.41279507983127,32.556252677483165,30.332779720203536,29.797073206068074
27101,Murray,25.812960704285636,25.998007852858386,25.717726937466317,26.1522583926879,22.66881598769378,18.870224769244214,16.750270065276656
27103,Nicollet,31.82345177433337,30.789492608324988,26.53335825941364,28.418302078796412,25.12414858094844,20.55635063625181,19.107123942808002
27105,Nobles,24.92775884219669,25.826123856942555,27.267019132663442,27.915434148222865,23.73154122394197,19.712242920806034,19.727221325164752
27107,Norman,32.7690535767958,35.7770976872742,30.14917571927748,29.201023184275115,25.30198821874679,22.746818419778954,20.54553104180609
27109,Olmsted,42.390754526019094,39.48707761825749,31.424011038276955,32.160718606235235,30.898131282749425,28.295514813030774,28.241496267895233
27111,Otter Tail,35.72814195222941,38.70922181795358,27.754608105736363,26.377757726962944,23.208936999737293,21.255743246313134,16.11009610812544
27113,Pennington,34.67209395402254,38.51094368315086,33.12689807847393,27.683837387076924,25.097030650946873,23.55082203888555,20.91546228960264
27115,Pine,40.12372270506367,40.16520404090612,28.413520890262166,26.9990886987582,24.946327720805854,22.6228947506642,21.235539113896827
27117,Pipestone,24.60951163218529,27.368517337247596,25.040053576185894,27.738568430588128,21.935412007043823,18.55349549210974,16.23383449814707
27119,Polk,33.65914960190049,36.85630717718043,32.21478552860245,28.78418833823291,25.66626159052462,23.684029915468738,21.20614012964298
27121,Pope,36.2851372259412,36.589824211980556,26.99739624547248,27.86499078135402,24.064349133594693,19.90942668111509,16.693023446942366
27123,Ramsey,31.24642538129061,30.6118898204555,21.249019720524217,22.62557177296543,21.535901897381944,20.510487574955704,20.71609931207332
27125,Red Lake,33.77938278757008,37.60369320440239,34.111124912336294,29.405595808371555,26.200543590629486,24.355114366496217,21.635219073983908
27127,Redwood,35.896806504340454,31.508702681376914,30.014780359850295,31.625957969268352,25.938434660399093,22.62828489669348,21.480927704537724
27129,Renville,39.0110920982368,35.19198382546204,30.240836946015484,33.00101379678302,27.52571914208028,23.73624726901052,23.010881109858943
27131,Rice,36.285102691585415,36.358933557627616,28.538643251897014,29.397958627763416,27.08998626002617,23.70593058981516,23.326079717854313
27133,Rock,23.406629677926638,27.04599065625328,26.81163521332049,29.13842287721081,23.41458486381693,20.14444395023069,19.63058428139924
27135,Roseau,28.3767110306313,34.499176267981625,33.06749251558588,23.70612065000403,21.887194328510915,21.252870175572905,18.953439909580066
27137,Saint Louis,36.683781649835794,40.120044196440496,37.10894924639078,28.142550285042134,26.54046510809971,26.723722095412295,25.378769098154756
27139,Scott,39.0637590450553,37.536781601363884,28.396623870219006,29.400482426138733,26.858883229532992,23.09514173638938,23.00954917897351
27141,Sherburne,30.958333422628776,30.86740296125354,19.625804707525443,20.457818135460517,18.713215042214927,15.83295228226483,14.717167628538121
27143,Sibley,36.94421888114924,34.57511714607754,29.20993533123915,32.00605024145515,26.95770610228196,22.37488049795095,22.47411065242717
27145,Stearns,36.361790419466075,36.50019258947772,25.949084203277888,26.89297895303514,23.58255528751292,20.0495652523912,17.76280965312422
27147,Steele,35.276065086225955,35.16797587917065,27.981752850589007,29.101076777419046,27.539623458768553,24.54953935287476,24.622790042592204
27149,Stevens,36.75203495198177,36.67961221243112,28.059489424919356,30.791692160837624,25.778614982205333,21.394023946359628,18.43713801546623
27151,Swift,37.13625171948213,36.531474007944624,28.69785050179823,29.8908157002833,25.23222371046461,20.89510858568353,18.03327484853475
27153,Todd,38.245428145027965,39.894985430372984,27.15901987023812,25.951962548307343,23.483376676582186,21.46405894320803,17.805556888796602
27155,Traverse,36.96864861664953,36.79399460008036,28.322221675339474,32.377325408859576,26.39250545135269,22.540244085723607,19.80888480460191
27157,Wabasha,43.77176953896497,40.182091027285736,31.565996279344574,31.60317633889601,29.68012777322796,26.70481244644917,27.182073187328545
27159,Wadena,36.04938990934728,38.9297197682877,27.411267323707342,24.099785742575502,22.093024766942523,21.03883822544919,17.036950331324633
27161,Waseca,36.85335108657818,35.812098906949416,29.54837001538977,30.957212789774438,28.751142165637773,25.03672040975305,24.732621349951263
27163,Washington,42.772265629429725,40.973173294849445,30.39454991912671,30.493455995737524,28.19761748748123,24.680000367511784,23.838229742406583
27165,Watonwan,30.566368225038662,29.766254223442132,27.91569934949017,30.05876248103443,26.915935702677707,22.367353111684697,21.679481268813216
27167,Wilkin,39.74035524085698,40.80392468134416,30.420800614403166,31.02971717297383,26.966088874480796,24.03276998510333,20.13732109795686
27169,Winona,44.23293723756016,39.93101585045317,31.71571851844674,32.45613821327873,30.291672447150056,27.288117397565472,27.45894234967392
27171,Wright,35.427576367456645,35.53460641595921,25.392670290328994,26.259849395810885,23.562220593215358,19.615095923996087,18.109802791474394
27173,Yellow Medicine,34.52601253733389,31.310288955193514,28.38048817942628,31.26368136956028,24.87843502694299,21.430414345190215,19.988549330420657
